seed,method,method_label,citation_key,insured_pct,effective_premium,quoted_premium,profit_per_insurer,accepted_coverage,risk_mse,risk_group_coverage_gap,high_risk_uninsured_pct,premium_group_gap,hhi,subsidy_total,gov_score
134,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.652,254.45414895110153,254.45414895110153,11465.084431949203,0.7119345480335303,0.0007201783623452654,0.604,73.2,53.47304877502472,0.38253522440312215,0.0,0.6143016135346308
135,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.618,269.9593768506512,269.9593768506512,2700.9821218464795,0.7179334865815957,0.0005819765597912357,0.472,56.0,46.43222162852192,0.6648551193169342,0.0,0.6094160219415258
136,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.632,271.8371182348441,271.8371182348441,3814.631593951681,0.7102693690150091,0.0006683761555358028,0.64,68.8,34.00853873501054,0.413175861813239,0.0,0.5938503625418214
137,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.707,259.16779007808856,259.16779007808856,3391.4058390839737,0.7633893785514296,0.002203939345420483,0.504,57.6,52.77143521411525,0.9562094211713742,0.0,0.6181576777931707
138,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.679,277.48423758593356,277.48423758593356,3277.773140650838,0.730854925434296,0.0010929269801623425,0.488,62.4,47.290663389776185,0.7395129960103691,0.0,0.626893391806051
139,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.796,303.4548705506569,303.4548705506569,3688.483810044608,0.7539431808370065,0.0010923976837940424,0.42799999999999994,44.8,52.16616100287987,0.8502270096449017,0.0,0.6856862707152884
140,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.679,226.17318327629886,226.17318327629886,4339.472677562805,0.696822172896763,0.0007822813350278441,0.616,70.0,29.122364639555144,0.35630188248408035,0.0,0.6255502808881541
141,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.643,306.5471486529411,306.5471486529411,8745.233204187836,0.7279058404281671,0.0011270793842644378,0.564,67.6,47.75925839580363,0.6593761656724035,0.0,0.5981043382330882
142,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.677,277.37545977686034,277.37545977686034,3321.5324250823637,0.6998944409018697,0.0012664499660561678,0.5880000000000001,66.4,37.93659647367764,0.6263687087577593,0.0,0.6100449347862598
143,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.6679999999999999,250.3825277302405,250.3825277302405,3589.081186270869,0.7201777305447775,0.0003986126906512051,0.62,68.4,39.96169116129157,0.7044550708846213,0.0,0.5917480258161107
144,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.694,219.47446711377475,219.47446711377475,3462.171514064382,0.7207198952251404,0.0005616108635616584,0.6679999999999999,70.4,49.63135499064199,0.7229927159200019,0.0,0.5899650142132804
145,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.6,176.72086329192717,176.72086329192717,3749.1331149613407,0.7413287964166924,0.0015264944249016427,0.748,78.8,42.65574173479323,0.7049438671603493,0.0,0.5291089221140526
146,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.637,204.81763858786863,204.81763858786863,3302.9422560667454,0.7278825879233336,0.0009162324181327477,0.616,70.8,42.892185298406694,0.5638717928555607,0.0,0.5900446880584356
147,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.726,239.55332263670857,239.55332263670857,8163.727242654597,0.7083974624610594,0.0007161289981011419,0.516,60.0,40.75012196518689,0.36025844936546453,0.0,0.6713837555376434
148,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.696,165.1976063291913,165.1976063291913,5013.22255353063,0.7367067624054331,0.0010783691387797625,0.732,73.2,39.79823494154208,0.6210066943809115,0.0,0.5830238959364077
149,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.645,241.59738648284178,241.59738648284178,5266.109382246731,0.7349952036536376,0.0014155507742336375,0.45999999999999996,60.4,44.79346422499511,0.8312256760107903,0.0,0.6112563774060173
150,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.579,189.28128311203108,189.28128311203108,4426.865771382601,0.7534308276819225,0.0012207108951586396,0.688,76.0,50.69148521463347,0.9208081640056183,0.0,0.5173897783664311
101,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,220.34531001299965,234.5859990635078,1897.8784996300358,0.7243978566763387,0.00017780654644194546,0.07999999999999996,8.0,15.243441029736974,0.4289670970428988,2948.664341087582,0.8891870637234487
102,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,212.52662121473472,224.14278988006018,9458.797591022081,0.7282294684980102,0.00016557461439700992,0.07999999999999996,8.0,21.367435350619537,0.4539150354019158,2520.772241229589,0.8871912286547271
103,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,241.80273485782686,252.84188358666535,9828.587552491714,0.7261798581351471,0.0002126781106373575,0.07999999999999996,8.0,26.428549181804208,0.4511453561016244,2140.390178288093,0.8874128029987505
104,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,277.73582662697964,297.4650513260698,9537.064022678329,0.7214413382861833,0.00016178274713612276,0.07999999999999996,8.0,19.169657842897728,0.41397334443981676,3224.8890156893804,0.8903865639316951
105,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,238.42406126142708,254.34261570395915,3286.2006653705016,0.7197036872646155,0.0001740339672047866,0.07999999999999996,8.0,20.565994954917446,0.4551853394418992,3089.5037116120243,0.8870896043315286
106,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,233.47383719818157,247.79663595246092,9840.539005627437,0.7360059968029514,0.00015936760058011463,0.07999999999999996,8.0,22.619861004698183,0.5237401082882133,2807.970458796293,0.8816052228238235
107,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,294.09977488331566,311.918109411606,3196.5638892431352,0.723582703519239,0.00016646747001605166,0.07999999999999996,8.0,18.763803139577462,0.4272594752186588,2772.585684167374,0.8893236734693877
108,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,200.7977800892267,208.331905158761,1973.9611786033977,0.7397784927228807,0.0001611433603022971,0.07999999999999996,8.0,25.551583196315434,0.4829029571012079,1734.6662028473052,0.8848721949187839
109,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,243.1776422626041,261.3533164662771,9966.53594021193,0.724509010243051,0.0003793917191520299,0.07999999999999996,8.0,14.313115681715157,0.45545605997501043,3371.7954574028627,0.8870679466888797
110,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,224.89320700040813,240.2958759955107,3764.2865700961206,0.7172583560932836,0.00018058994422265407,0.07999999999999996,8.0,21.72927040096683,0.42800916284881296,3162.8331877794863,0.8892636984589755
