seed,method,method_label,citation_key,insured_pct,effective_premium,quoted_premium,profit_per_insurer,accepted_coverage,risk_mse,risk_group_coverage_gap,high_risk_uninsured_pct,premium_group_gap,hhi,subsidy_total,gov_score
101,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.639,191.67998976890007,191.67998976890007,1586.0555159615233,0.730392018796689,0.0005991039445222826,0.688,76.8,45.28115252149968,0.8230919448412003,0.0,0.549702644412704
102,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.654,179.37896371676737,179.37896371676737,1438.1827885867954,0.7060918713830849,0.0010161229625559197,0.528,62.8,39.837554196617916,0.8454922862242544,0.0,0.5946606171020596
103,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.739,176.5953608780219,176.5953608780219,1580.7400971651437,0.6735397510704374,0.001260181876114614,0.504,57.2,30.300545879788025,0.6732591873914644,0.0,0.6526892650086829
104,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.644,187.4463227975971,187.4463227975971,1519.479748066086,0.7316597768396225,0.0007466013794217738,0.624,70.4,45.7385441560654,0.6593158794435845,0.0,0.5810547296445132
105,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.613,180.1192107185764,180.1192107185764,1330.616680928671,0.6970459394436259,0.0018423336739265821,0.772,81.6,45.35427094855056,0.8250596969168775,0.0,0.5168452242466499
106,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.724,186.14890876190788,186.14890876190788,1691.5698517017306,0.7379739749779979,0.0008493008886700203,0.6679999999999999,67.2,41.8786343765319,0.6806726654022465,0.0,0.6043461867678203
107,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.698,187.30096822546122,187.30096822546122,1641.2290561262107,0.7261488822992719,0.0010668443063783918,0.5559999999999999,61.2,40.987282529280364,0.7082085826968113,0.0,0.6184433133842552
108,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.725,191.16435802173908,191.16435802173908,1813.6471717943725,0.7246079635607766,0.0005183370042036166,0.532,54.8,47.36255816097764,0.5916024994042409,0.0,0.6459218000476608
109,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.663,188.9288220207702,188.9288220207702,1601.1009259501873,0.7007255016862823,0.0006603043808169225,0.748,75.6,32.454475537010126,0.5348650273051276,0.0,0.5685607978155899
110,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.622,187.27042839162354,187.27042839162354,1479.353059143247,0.7278317200623887,0.0013719224738453198,0.588,69.6,47.83157025177132,0.4687253741219708,0.0,0.5954019700702424
111,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.611,188.63539872279955,188.63539872279955,1500.1661484228314,0.7392458239610372,0.0009897962415157768,0.74,78.4,55.70682063368277,0.8668455953373109,0.0,0.5206023523730151
112,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.746,188.34217306258512,188.34217306258512,1753.1463420705736,0.7256761856722054,0.000809763916928469,0.504,56.4,39.04276057089182,0.5778021772207843,0.0,0.6634758258223373
113,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.717,181.67578842621316,181.67578842621316,1594.0730831672142,0.7260583053783731,0.001565645624866311,0.604,67.2,40.78950899898091,0.5029290255923768,0.0,0.6314156779526099
114,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.651,187.55670869219662,187.55670869219662,1584.9054780298688,0.7270820045905549,0.0007138841119192352,0.584,65.6,47.8306187826435,0.43236176139168664,0.0,0.6123610590886651
115,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.63,183.86370425057203,183.86370425057203,1434.0674032592083,0.7486282722802564,0.0012630357295735346,0.568,68.8,56.47330520965802,0.8445990900625077,0.0,0.5739320727949994
116,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.6849999999999999,189.42312637429657,189.42312637429657,1672.2511764271057,0.7348653402608112,0.001174847735544866,0.496,56.8,52.028869919424515,0.87558621903287,0.0,0.6142031024773704
117,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.64,182.1136710538338,182.1136710538338,1427.9296022405447,0.6850691736833847,0.0012327297789521392,0.616,69.6,40.04183749359813,0.34522392900477317,0.0,0.6063820856796182
118,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.737,188.1853504723187,188.1853504723187,1741.0133345240374,0.7338795112307432,0.0022082496123696114,0.536,54.0,48.6600145666781,0.8207268838319568,0.0,0.6319918492934434
119,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.693,184.90016644177246,184.90016644177246,1611.0387043140665,0.707777429125682,0.0007788690715776194,0.46799999999999997,58.0,28.667824942486696,0.4514257958911159,0.0,0.6587359363287107
120,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.613,183.7520927737434,183.7520927737434,1416.934808863141,0.705451017342261,0.0006065048400019575,0.528,63.6,36.647076215503915,0.44008026402683315,0.0,0.6086435788778534
121,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.72,185.28378240108955,185.28378240108955,1749.2277855045281,0.7448832828963602,0.0005472138800822963,0.6679999999999999,73.6,45.57443852309073,0.8754392691922124,0.0,0.586964858464623
122,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.604,185.39473904509975,185.39473904509975,1403.7288547545509,0.7261989839280435,0.0010935143895589381,0.8119999999999999,86.4,54.447062738703565,0.4159214262452366,0.0,0.5355262859003811
123,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.604,191.0978415628393,191.0978415628393,1476.1924573703452,0.7219227629082191,0.0010739130211860014,0.6759999999999999,78.0,38.704236151099394,0.7425340922194685,0.0,0.5433972726224425
124,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.724,175.2600414476169,175.2600414476169,1518.6383075016415,0.7119896447205923,0.0012108812658410105,0.592,64.4,45.31904694462018,0.8940690828067858,0.0,0.6062744733754571
125,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.6849999999999999,180.45018160729992,180.45018160729992,1528.3126680455912,0.7008802431139477,0.0007595162839307367,0.604,68.0,43.29993928636983,0.7258199168379564,0.0,0.5991844066529635
126,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.675,193.5112767807935,193.5112767807935,1727.533242495405,0.6962093905602648,0.0008497541648634369,0.588,67.2,38.36904423273347,0.29692362745726386,0.0,0.6329961098034189
127,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.694,183.0148964216957,183.0148964216957,1615.786701599422,0.7234782932834564,0.0009940971308662872,0.696,72.4,40.03070429561442,0.5808373487023377,0.0,0.591833012103813
128,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.674,182.7907020621267,182.7907020621267,1564.0313062773735,0.7064724612738077,0.0017370844370766258,0.6519999999999999,72.0,41.41960487907953,0.45229092302747853,0.0,0.6041167261578018
129,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.599,186.23335261806724,186.23335261806724,1431.6619098736896,0.6973569357425382,0.0006379874764290541,0.792,83.6,36.45495000830145,0.32212218530750325,0.0,0.5457802251753998
130,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.675,193.79568446138487,193.79568446138487,1743.312079486001,0.697452560473366,0.001266521186014193,0.54,61.6,31.7439637002958,0.4259971303068088,0.0,0.6346702295754553
131,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.745,183.90734093787475,183.90734093787475,1693.896756578118,0.7356053318504927,0.0012944897420508286,0.488,51.2,36.377099903256806,0.5776091624149091,0.0,0.6670412670068073
132,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.67,196.62944652878096,196.62944652878096,1734.6995715327357,0.713868368313674,0.0010603293867716256,0.688,75.2,41.75913512150005,0.7766038392348551,0.0,0.5673716928612116
133,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.709,178.18462654460853,178.18462654460853,1491.755464100254,0.7367886440098912,0.002061052627971713,0.696,72.4,41.10814173614731,0.8290969321390499,0.0,0.5787222454288761
134,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.652,191.95280603715906,191.95280603715906,1604.0287142203922,0.7119345480335303,0.0007201783623452654,0.604,73.2,53.47304877502472,0.38253522440312215,0.0,0.6117971820477502
135,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.618,193.43185992504863,193.43185992504863,1546.79989095391,0.7179334865815957,0.0005819765597912357,0.472,56.0,46.43222162852192,0.6648551193169342,0.0,0.6069115904546453
136,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.632,189.78457706748458,189.78457706748458,1554.5299161497053,0.7102693690150091,0.0006683761555358028,0.64,68.8,34.00853873501054,0.413175861813239,0.0,0.5913459310549409
137,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.707,178.79542367904892,178.79542367904892,1469.8520520446236,0.7633893785514296,0.002203939345420483,0.504,57.6,52.77143521411525,0.9562094211713742,0.0,0.61565324630629
138,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.679,192.87789842994007,192.87789842994007,1687.1324779962076,0.730854925434296,0.0010929269801623425,0.488,62.4,47.290663389776185,0.7395129960103691,0.0,0.6243889603191705
139,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.796,179.91725975900937,179.91725975900937,1715.9563466742427,0.7539431808370065,0.0010923976837940424,0.42799999999999994,44.8,52.16616100287987,0.8502270096449017,0.0,0.6831818392284079
140,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.679,189.12112205946448,189.12112205946448,1661.2764606722808,0.696822172896763,0.0007822813350278441,0.616,70.0,29.122364639555144,0.35630188248408035,0.0,0.6230458494012735
141,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.643,182.4760283483886,182.4760283483886,1473.8772529714752,0.7279058404281671,0.0011270793842644378,0.564,67.6,47.75925839580363,0.6593761656724035,0.0,0.5955999067462077
142,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.677,194.9111829758888,194.9111829758888,1695.4000083129781,0.6998944409018697,0.0012664499660561678,0.5880000000000001,66.4,37.93659647367764,0.6263687087577593,0.0,0.6075405032993793
143,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.6679999999999999,190.4925715615972,190.4925715615972,1658.0703073127047,0.7201777305447775,0.0003986126906512051,0.62,68.4,39.96169116129157,0.7044550708846213,0.0,0.5892435943292302
144,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.694,194.78803836078345,194.78803836078345,1764.5446632431363,0.7207198952251404,0.0005616108635616584,0.6679999999999999,70.4,49.63135499064199,0.7229927159200019,0.0,0.5874605827263999
145,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.6,185.0051875787256,185.0051875787256,1393.4348641299796,0.7413287964166924,0.0015264944249016427,0.748,78.8,42.65574173479323,0.7049438671603493,0.0,0.5266044906271721
146,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.637,186.3166532683633,186.3166532683633,1493.3962147845766,0.7278825879233336,0.0009162324181327477,0.616,70.8,42.892185298406694,0.5638717928555607,0.0,0.5875402565715552
147,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.726,188.75932343756736,188.75932343756736,1727.524462006674,0.7083974624610594,0.0007161289981011419,0.516,60.0,40.75012196518689,0.36025844936546453,0.0,0.6688793240507629
148,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.696,182.90424665854678,182.90424665854678,1626.0483943860702,0.7367067624054331,0.0010783691387797625,0.732,73.2,39.79823494154208,0.6210066943809115,0.0,0.5805194644495272
149,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.645,188.46147553864157,188.46147553864157,1542.6096368763729,0.7349952036536376,0.0014155507742336375,0.45999999999999996,60.4,44.79346422499511,0.8312256760107903,0.0,0.6087519459191368
150,dong_quan_automl,Dong–Quan AutoML-aligned (2025),DongQuan2025,0.579,183.23331165458595,183.23331165458595,1331.527439003524,0.7534308276819225,0.0012207108951586396,0.688,76.0,50.69148521463347,0.9208081640056183,0.0,0.5148853468795506
101,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,183.26748505937695,195.1118727055005,2183.6258397559386,0.7243978566763387,0.00017780654644194546,0.07999999999999996,8.0,15.243441029736974,0.4289670970428988,1160.749989320107,0.8866826322365681
102,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,185.25558556310656,195.38118825605278,2174.613279858014,0.7282294684980102,0.00016557461439700992,0.07999999999999996,8.0,21.367435350619537,0.4539150354019158,992.309063908729,0.8846867971678467
103,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,188.32407730266928,196.9217364639182,2192.752881594047,0.7261798581351471,0.0002126781106373575,0.07999999999999996,8.0,26.428549181804208,0.4511453561016244,842.570597802394,0.8849083715118701
104,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,182.35762783178717,195.31157280453453,2142.681540784648,0.7214413382861833,0.00016178274713612276,0.07999999999999996,8.0,19.169657842897728,0.41397334443981676,1269.4866073292385,0.8878821324448147
105,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,185.8756286867626,198.2857491214857,2147.925049264847,0.7197036872646155,0.0001740339672047866,0.07999999999999996,8.0,20.565994954917446,0.4551853394418992,1216.1918026028627,0.884585172844648
106,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,183.86122131994995,195.14046058411782,2147.850443767129,0.7360059968029514,0.00015936760058011463,0.07999999999999996,8.0,22.619861004698183,0.5237401082882133,1105.365447888449,0.8791007913369429
107,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,183.82299390995254,194.96009729868837,2111.766595235637,0.723582703519239,0.00016646747001605166,0.07999999999999996,8.0,18.763803139577462,0.4272594752186588,1091.436132096112,0.8868192419825073
108,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,185.70742736685904,192.67534794596926,2124.738434965492,0.7397784927228807,0.0001611433603022971,0.07999999999999996,8.0,25.551583196315434,0.4829029571012079,682.8562167528021,0.8823677634319033
109,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,181.20977039213483,194.75381876156968,2115.244770451506,0.724509010243051,0.0003793917191520299,0.07999999999999996,8.0,14.313115681715157,0.45545605997501043,1327.3167402046151,0.884563515201999
110,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,185.5000013760086,198.20467644331978,2239.2657772309553,0.7172583560932836,0.00018058994422265407,0.07999999999999996,8.0,21.72927040096683,0.42800916284881296,1245.0581565964935,0.886759266972095
111,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,179.93875092652686,194.1074948286746,2167.7341863351385,0.7297869505273986,0.00024614656297383285,0.07999999999999996,8.0,23.161449872545653,0.4489379425239483,1388.5369024104766,0.8850849645980841
112,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,187.07628648983263,195.4511918189451,2163.193738210783,0.7304945209347649,0.0007494105900696715,0.07999999999999996,8.0,19.426679276856326,0.483298625572678,820.7407222530177,0.8823361099541858
113,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,185.4409930951019,195.48713389547686,2176.4598709357497,0.7284141891254058,0.00021063061307019618,0.07999999999999996,8.0,27.933579639936976,0.46653477717617664,984.5217984367433,0.8836772178259059
114,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,182.24704903346455,193.9537779509848,2166.3369329755587,0.7310365532347076,0.0004850298926463451,0.07999999999999996,8.0,22.12359488753311,0.4687421907538526,1147.2594339169846,0.8835006247396917
115,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,183.8825854232196,194.59121222963915,2166.3287341073824,0.7237713933610037,0.00018953922305707584,0.07999999999999996,8.0,28.59120233801617,0.40814244064972927,1049.445427029114,0.8883486047480217
116,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,183.99413455849458,195.48552644372904,2217.315366561329,0.7289401700616023,0.00023465694380252205,0.07999999999999996,8.0,22.49549878364459,0.4902540608079967,1126.156404752976,0.8817796751353603
117,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,184.81103046926384,197.8193190955097,2147.751179228983,0.7173606596132845,0.00020748860949300205,0.07999999999999996,8.0,24.195554997196357,0.4189087880049979,1274.8122853720931,0.8874872969596002
118,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,186.3659335133657,196.04096695939836,2194.4126242823872,0.7306954703735863,0.00030312136801116424,0.07999999999999996,8.0,19.70384901117631,0.4880674718867139,948.1532777112019,0.8819546022490629
119,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,185.47950330682616,193.49272286510757,2119.807700484643,0.734439839436988,0.00019779703604733617,0.07999999999999996,8.0,23.606258622469774,0.4769887546855477,785.2955167115786,0.8828408996251561
120,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,180.76763662134982,193.25176723261652,2127.1138129758397,0.723714051693841,0.0001782452152138203,0.07999999999999996,8.0,18.44890117378888,0.4416284881299458,1223.444799904137,0.8856697209496044
121,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,182.0849610416683,190.7117998226813,2157.2766567636,0.7476933282705092,0.00020262756201142523,0.07999999999999996,8.0,29.827869021858863,0.525926697209496,845.4302005392726,0.8789258642232403
122,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,183.0437262255231,198.79184113753604,2191.0637182078076,0.7093042925820173,0.00017493205928543313,0.07999999999999996,8.0,16.578215100895058,0.37840483132028324,1543.3152613772668,0.8907276134943773
123,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,182.9562991402584,195.7704229254612,2141.1445343223327,0.7198752147274095,0.00024152380557088815,0.07999999999999996,8.0,15.376583329429291,0.43769262807163684,1255.7841309498713,0.8859845897542691
124,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,185.46651627304112,194.63689505556846,2125.267057861753,0.7325039878199304,0.00018740165686657667,0.07999999999999996,8.0,25.54129502030515,0.45010412328196586,898.6971206876742,0.8849916701374427
125,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,186.38604321816544,196.40136725338797,2167.7552412206005,0.7243046814531038,0.00020801477019514797,0.07999999999999996,8.0,22.35272599048141,0.4636817992503124,981.5017554518084,0.8839054560599751
126,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,186.64094978783436,195.67404592821316,2158.600548220455,0.7293121965411626,0.00025160971685423317,0.07999999999999996,8.0,24.975121496866844,0.46147438567263643,885.243421757121,0.884082049146189
127,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,182.71360681139572,194.63998041267607,2179.9119014788675,0.7342143592481523,0.000188659641957643,0.07999999999999996,8.0,16.05358592445877,0.4933152852977926,1168.7846129254763,0.8815347771761765
128,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,184.05157779946245,193.09652709095235,2140.746892820303,0.7296774684342942,0.0002486277102718202,0.07199999999999998,7.2,23.04238210835681,0.47051228654727195,886.40503056601,0.8853590170762182
129,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,184.28527089496913,198.8134323393062,2206.2235684301427,0.7091897149065403,0.00019046975534106232,0.07999999999999996,8.0,20.58357096821766,0.3909829237817576,1423.759821545032,0.8897213660974593
130,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,186.64676355746195,193.5724790974869,2157.8500865004075,0.7330701385843424,0.0002455526742286239,0.07999999999999996,8.0,19.182806419291335,0.4549979175343607,678.7201229224459,0.8846001665972512
131,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,186.013740635668,193.22491613313122,2136.059637056401,0.7419820996701827,0.0001469054793940314,0.07999999999999996,8.0,28.43769901654166,0.5178883798417326,706.6951987513951,0.8795689296126614
132,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,188.16556060126058,196.39762439925767,2165.0730276944014,0.7286271086230964,0.00022787683123697607,0.07999999999999996,8.0,20.431063025630003,0.46609745939192004,806.742252203716,0.8837122032486464
133,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,186.97612350781537,196.65357838545793,2143.3258925321265,0.7291264099576853,0.0002436110053828009,0.07999999999999996,8.0,19.418142176214953,0.47569762598917115,948.3905780089701,0.8829441899208662
