seed,sigma,month,global_mse,insurer_gap,group_gap,worst_group_mse
8,0.0,34,0.0009389436085832039,0.00014699208746218157,0.0030423492050474215,0.00313920829207282
8,0.0,35,0.0012810806584987616,0.00023033804819977714,0.004279586105851268,0.004388825398066714
8,0.0,36,0.0008592472226907362,0.00019686059873794516,0.002597176891696142,0.0027121272969736166
8,0.0,37,0.0011285143973388647,0.00024883450684992517,0.003547744295575317,0.003684007544395536
8,0.0,38,0.0011220626382940579,0.00028368376026927686,0.003358224923671362,0.003501548419658616
8,0.0,39,0.0007398443003743712,0.00022584165656303057,0.002072096496941148,0.0022025059825861145
8,0.0,40,0.0004600729499151732,0.0,0.0010443345617458604,0.0011309219176449017
8,0.0,41,0.0005574753075797455,1.7425647500389084e-05,0.0011863556855810848,0.0013019232584448575
8,0.0,42,0.0010071489250521603,9.443842979863708e-05,0.003109339556113104,0.0032050478242634504
8,0.0,43,0.0010061786814685742,0.0001344660307323383,0.0032201066404404133,0.0033524044680410293
8,0.0,44,0.0013997891546012205,0.00021271983138929649,0.004640986465305368,0.004753245407194594
8,0.0,45,0.0011323676627161378,0.00022472062618912982,0.0034055297940249188,0.0034942838899188217
8,0.0,46,0.0008486641486374237,0.00019103775846715228,0.0020977585343162687,0.00220781257433135
8,0.0,47,0.001213139403431173,0.0002841522017600509,0.003544365532682329,0.0036899531403425125
8,0.0,48,0.0013966378534177322,0.0003500813867385688,0.0039022903933763637,0.003983293956183413
8,0.0,49,0.0013054078504669735,0.00031431413165765136,0.0035123002454837972,0.0036017035135879273
8,0.0,50,0.0009819112298512429,0.0,0.002565880237173649,0.0027046254909846384
8,0.0,51,0.0011496886832219977,3.276928918671297e-05,0.0032187560545634177,0.003376928071988158
8,0.0,52,0.0013140198481300827,7.89195919672918e-05,0.0033909414689819936,0.0035380214931972236
8,0.0,53,0.0014017674404740077,0.00012766664065570624,0.003664138071428264,0.0038168425530697033
8,0.0,54,0.0014965303509044832,0.00016509674432672807,0.003981923322031789,0.004117615398493756
8,0.0,55,0.0015852209179809088,0.00023203014631671703,0.004726234681263529,0.00491151387042689
8,0.0,56,0.001592215955443769,0.00027269069727520797,0.004884365753801015,0.005039762014684851
8,0.0,57,0.0026746420657203234,0.0005027732956738966,0.008965612168252247,0.009074112112543053
8,0.0,58,0.0023806727148063915,0.0005719234691245955,0.008271071894359824,0.008458024055309649
8,0.0,59,0.002852862592461443,0.0006306210474031813,0.010059027810539717,0.010256054769299057
8,0.0,60,0.001731341473411912,0.0,0.005460202518955629,0.005738085644164857
8,0.0,61,0.0030580657310389364,7.228931324208474e-05,0.010498926099524438,0.010854156388753734
8,0.0,62,0.0036477901781660567,0.00015512956661383652,0.012914228560620706,0.013222659556181094
8,0.0,63,0.002701391895124304,0.0001772992887931965,0.008816704137664128,0.009148919329358202
8,0.0,64,0.0027891470163509896,0.00026003445378355644,0.009275859082013895,0.009588799423128472
8,0.0,65,0.0022191660509119364,0.0002479449247871951,0.0072197182146849035,0.00749063214529905
8,0.0,66,0.001758536619512569,0.0002274978968486471,0.005133446019624012,0.005532719752025904
8,0.0,67,0.001998002046429112,0.00027330018978725837,0.006302526068008847,0.006672043034706607
8,0.0,68,0.0013190730906597727,0.0002181187451197257,0.0036749060468796767,0.003974615538607953
8,0.0,69,0.0014172314692070531,0.00023742374926492035,0.004117479365484777,0.0044509532762515526
8,0.0,70,0.0009700999736845119,0.0,0.0025300531302774503,0.002757831791005233
8,0.0,71,0.0013401563942728662,1.7123227866444645e-05,0.003988446556365132,0.0042496379321491015
8,0.0,72,0.0011515052596641605,2.3672279939356607e-05,0.00288831739020846,0.003231326094788906
8,0.0,73,0.0009373916382797335,3.385453217749515e-05,0.002005498917984741,0.0024300963841444247
8,0.0,74,0.0011406215386882195,4.901059621403793e-05,0.0025604196056504703,0.0029731577134882244
8,0.0,75,0.0011024625929484683,4.642646902846387e-05,0.002457225966317685,0.0029278010191053573
8,0.0,76,0.0014217668074043874,6.0213987625363586e-05,0.0037527122556293736,0.004230650168073624
8,0.0,77,0.001568802590614932,7.729695848831923e-05,0.004117018305220849,0.004595974845796054
8,0.0,78,0.0018265628729894874,0.00010423507105065629,0.005307808970042687,0.005755264227478969
8,0.0,79,0.0013752534560736815,9.640861935238457e-05,0.0033688436229930008,0.003771650649797209
8,0.0,80,0.0011281051668949043,0.0,0.00265582737308788,0.003089912473644803
8,0.0,81,0.0014366952001645902,1.42190591652699e-05,0.003768966100248386,0.004231503748718506
8,0.0,82,0.0017376195800632036,2.9006584908144095e-05,0.004404160237504991,0.004857418322731331
8,0.0,83,0.0020318141264500738,7.778953355095167e-05,0.005259622142701119,0.005767492168509968
8,0.0,84,0.0009612528034997673,3.252326695858004e-05,0.0016518497041154417,0.0021525369175513483
8,0.0,85,0.0010529463076372459,5.1431352620968235e-05,0.0022096619296553973,0.0026723241580590023
8,0.0,86,0.0009001454625608124,5.472130926480092e-05,0.0011642432788791573,0.0015716140093813154
8,0.0,87,0.0013265342061260788,8.983607656405418e-05,0.003514247551427846,0.0038587656938924107
8,0.0,88,0.0013479390260551208,0.00010093568859449102,0.0034430606899071344,0.003853091551369782
8,0.0,89,0.0008424783724517488,7.106780905877718e-05,0.0012327135798504178,0.0015804963646835666
8,0.0,90,0.0008206282982596022,0.0,0.000981264657199125,0.00147205673495443
8,0.0,91,0.0009757716826964553,1.423889959759712e-05,0.001961819167395624,0.0024246354260831467
8,0.0,92,0.0006429888836867705,1.2823673448249446e-05,0.0008766635563490812,0.001265184180273242
8,0.0,93,0.0005734207961701615,1.0054708754983206e-05,0.0005851862556783907,0.0009396431450034952
8,0.0,94,0.0006538153828506123,1.104930517462912e-05,0.0009770036174192487,0.0013418295475367793
8,0.0,95,0.0007054675949435475,1.167024829835505e-06,0.0011830371107302306,0.0015145349005411444
8,0.0,96,0.0006487717710246706,3.559326327842911e-05,0.000835278752231718,0.0012010343215981439
8,0.0,97,0.0007293911725628753,7.099475543606549e-06,0.0013216546612695105,0.0016428945631599581
8,0.0,98,0.000957739320730994,1.8535722547413473e-05,0.0021690309205531183,0.0025248554022224913
8,0.0,99,0.0013121930420192166,1.937662613750511e-05,0.003485490848828742,0.0038846229695731656
8,0.0,100,0.0012482026599086387,0.0,0.003131360558483432,0.0035834914354180864
8,0.0,101,0.0020134437455030423,1.4063850727525674e-06,0.006345334546858421,0.006659714592423769
8,0.0,102,0.0017889378982248185,1.8451420725437402e-05,0.005568268752506701,0.005918593416826532
8,0.0,103,0.0016166490104687736,2.0004304686011996e-05,0.0046995028152704305,0.005079504735385546
8,0.0,104,0.001465868243426505,3.086894083958189e-05,0.004137045915817095,0.004493351726697747
8,0.0,105,0.0014575278048492386,3.0730489870018545e-05,0.004149985126581301,0.004477355163773798
8,0.0,106,0.0016671298997931988,4.3510282891462285e-05,0.004914277382953934,0.005322288186605877
8,0.0,107,0.0020071329770114023,0.00010537615971653504,0.0062279474950752665,0.006621531895280055
8,0.0,108,0.0019749378787336106,0.00010404449058427803,0.006442654233210171,0.006690231674053146
8,0.0,109,0.0015484685957461025,7.266120519834694e-05,0.004943519812377929,0.005194747192113851
8,0.0,110,0.0012756569241103544,0.0,0.0035365108563731756,0.003900457246668792
8,0.0,111,0.0010076032115572805,1.170345950620203e-05,0.0025199557982167704,0.0027501617356322093
8,0.0,112,0.0008554733039588625,1.7056371846857336e-05,0.0019005636081487237,0.0022065167043991115
8,0.0,113,0.0012895560690398863,1.4248315843598145e-05,0.003680040880226215,0.0040247447688932505
8,0.0,114,0.0011031428119292403,2.138934984234728e-05,0.0028103703682997696,0.00314334740573182
8,0.0,115,0.0016239504126710107,2.6119466992433234e-05,0.005061955526513133,0.005335370133356414
8,0.0,116,0.001110536340603082,2.186858356213045e-05,0.0028503280002319087,0.0031705650858176197
8,0.0,117,0.0007467972695949771,4.904787312068207e-06,0.0012691208480039634,0.0016863782712286599
8,0.0,118,0.0007252463613763091,3.604948666052765e-06,0.0007186030403528105,0.0011190173613092019
8,0.0,119,0.0009922234853353693,1.1126005791632773e-05,0.0011074798531099774,0.0015499629403157506
8,0.0,120,0.0007802449332623745,0.0,0.0008917243528841204,0.0012497064270337976
8,0.01,1,0.0012264599424302671,0.00023409636026988157,0.0037464313703020856,0.0038301798452516555
8,0.01,2,0.0014684471981619173,0.0002829408029409188,0.004409312698559056,0.0045386533601155495
8,0.01,3,0.0015941457415583617,0.0003915511132920556,0.004879238300591458,0.005019043493115244
8,0.01,4,0.0019163331875219913,0.0004649383299525925,0.005905863692403443,0.006065843759467045
8,0.01,5,0.0019499164932678217,0.0005332536416795373,0.005941949124144221,0.0061184240201624255
8,0.01,6,0.0020398340051714335,0.0006546455421080153,0.006240037535066296,0.006421437164106707
8,0.01,7,0.002144033651544541,0.00076641032245013,0.006423004863973668,0.006612394187385395
8,0.01,8,0.0020406345081121716,0.0007906139866726054,0.005809843647343198,0.006041331345515845
8,0.01,9,0.002225735702234919,0.0009232476543913598,0.006243182347435299,0.006472625997289431
8,0.01,10,0.0007046369806090842,0.0,0.002387875568053101,0.0024445087965316724
8,0.01,11,0.0005885283678506964,7.452557728339045e-05,0.0019783396355814607,0.002026558314563335
8,0.01,12,0.0005844896370883853,0.00010322101039424977,0.0018480566170732799,0.0019013365096898016
8,0.01,13,0.0006700777359950386,0.0001435073684272404,0.002243795639851833,0.002289152608696463
8,0.01,14,0.0006935269778990508,0.0001926467052555447,0.0022782008198402514,0.0023223008864959103
8,0.01,15,0.0007971523975272045,0.00021443806064422354,0.0027814663465080235,0.002821130905695064
8,0.01,16,0.0009352887324629116,0.0002803201327461148,0.0032712988481052013,0.0033078131866678224
8,0.01,17,0.0011015582704006733,0.0003387871009050479,0.003975184727427536,0.004021081890851344
8,0.01,18,0.0013314170527151626,0.00043665581009234096,0.004857788988511852,0.004908821919850914
8,0.01,19,0.001264405746246347,0.00047549748518391644,0.004585157764601218,0.004636367317998769
8,0.01,20,0.0023165591071332195,0.0,0.006292339727372766,0.006588197861070528
8,0.01,21,0.0025098246490095864,0.001772690997936296,0.0066896141409813975,0.007088781765241089
8,0.01,22,0.002684818885086957,0.0018652483090345537,0.007302979940168932,0.007703667043270951
8,0.01,23,0.0027615689191911163,0.0019769319810113662,0.007364324197789127,0.007777192069053166
8,0.01,24,0.002878334224663724,0.0020866353983986,0.007662148005025952,0.008126217691760869
8,0.01,25,0.002496787111407842,0.001950102256020447,0.006351161932229857,0.0068150054485852695
8,0.01,26,0.002603738098020128,0.002031109992237233,0.006549774569070098,0.006993166890791736
8,0.01,27,0.0027677595165562226,0.002203150570600551,0.006993098045173998,0.007573110593252507
8,0.01,28,0.0027716131698453063,0.002271544273934158,0.006747168508906711,0.00737362594594673
8,0.01,29,0.002977119593062665,0.002371531309670086,0.007621082429989788,0.00818194409546806
8,0.01,30,0.0014270653906507042,0.0,0.0015043919840499326,0.0023533014261693337
8,0.01,31,0.001712528988400444,0.0005820201903195214,0.002532799722415616,0.003395924770602602
8,0.01,32,0.0020541808413681714,0.0005894179627029224,0.0037547292224866208,0.004694153479057758
8,0.01,33,0.0019045296506254997,0.0006592957091658732,0.0030063894436519953,0.0038871143381225643
8,0.01,34,0.0016567703926624133,0.0007296798343118495,0.001975615038988987,0.0029335562262709325
8,0.01,35,0.0019926017882878995,0.0007867868821489015,0.0029036952341694087,0.003957052107021797
8,0.01,36,0.0016815097585198494,0.00089893136285283,0.0013518831327609124,0.0025308826755836276
8,0.01,37,0.0019816722851737478,0.0009864313967329456,0.002298461330513529,0.0035765749019553493
8,0.01,38,0.0019740586896751975,0.0010372896393618246,0.002064173762462801,0.003352801808099316
8,0.01,39,0.0015893435207072677,0.0010066164086841027,0.0007952563887662545,0.002036859078195339
8,0.01,40,0.000919290194768472,0.0,0.0011152511925366878,0.0013707049368191968
8,0.01,41,0.001014106545423826,0.00027883434911451046,0.0011112591286184664,0.0014236757754132593
8,0.01,42,0.0014111054368634338,0.00026742725869837087,0.0027124662679802883,0.00301768278530224
8,0.01,43,0.0014465025378045991,0.0003570145754204759,0.0028575427105897036,0.0032248612555351
8,0.01,44,0.0019413698993803166,0.0004916904100387834,0.004530620262989701,0.004880067075668708
8,0.01,45,0.001668644983321871,0.0005389866634146197,0.00310530464267413,0.003514647767040176
8,0.01,46,0.001513016592701167,0.0006299546388641271,0.0021148282093785787,0.002554930726854684
8,0.01,47,0.001896736417461867,0.0007142650536314766,0.0035816531132019393,0.004117512957519865
8,0.01,48,0.0021362578672331632,0.000817500543281496,0.004013533481304551,0.004485989521977668
8,0.01,49,0.0021072277561412596,0.0008593748693476171,0.0038120938635894286,0.004284753254292857
8,0.01,50,0.001660963629148121,0.0,0.0028444469865742264,0.0032363415310413066
8,0.01,51,0.0018358495084240913,0.0004921330161412043,0.0033379786383446776,0.003797076185818225
8,0.01,52,0.0020427453056971186,0.0005663397746743844,0.003432734796080963,0.003923280277610369
8,0.01,53,0.002196490393779561,0.0006467780226976649,0.0037966396918601587,0.004416447868920232
8,0.01,54,0.002295402917949824,0.0006932851122654913,0.0041941917182586235,0.004770214190874143
8,0.01,55,0.0023599201064192395,0.0007390436185017849,0.004595767112638646,0.005270765627410344
8,0.01,56,0.002339328912051188,0.0007542822190491831,0.004745161949982817,0.00542186964802641
8,0.01,57,0.003392985215668246,0.0008738179430489222,0.008803053089480749,0.00943188324594632
8,0.01,58,0.0030013647328370617,0.0009258865588411625,0.007523611561084505,0.008313399083752842
8,0.01,59,0.0035366252974530733,0.0010628630778423947,0.009300211790123886,0.010144484482511644
8,0.01,60,0.0022986055387769436,0.0,0.005375705619710528,0.005982619984990797
8,0.01,61,0.0036210960477187854,0.00048340585431890697,0.009994886967961804,0.01073662215582831
8,0.01,62,0.004184343311607211,0.0005623489338523304,0.012293841297701592,0.012974401586474142
8,0.01,63,0.003233641951025687,0.0006405037450521781,0.008088178517878691,0.008888531019744383
8,0.01,64,0.0033256236822711382,0.0007329744658965904,0.008287348858722345,0.009157770681785728
8,0.01,65,0.0028423297707788893,0.0008047029822032406,0.006564183058066957,0.007381812527061601
8,0.01,66,0.0025459645260947333,0.0009637700464497311,0.004677386403048282,0.005731636179565113
8,0.01,67,0.00269938850747668,0.0009437129799455407,0.00558025458750589,0.006681585045788241
8,0.01,68,0.002100285895956119,0.0009796546085111073,0.0032441889401937686,0.004227661182028611
8,0.01,69,0.002208144573004026,0.0010017304015539803,0.0034933212491164334,0.004616910784969654
8,0.01,70,0.0010643202793477937,0.0,0.00216607489152023,0.002444905854373498
8,0.01,71,0.001367149906401407,8.288394095679443e-05,0.0033598682995350975,0.003660586854604031
8,0.01,72,0.0013023317659176638,0.0001313008923919108,0.0025790909783018467,0.0030145116054712184
8,0.01,73,0.0010613771709961164,0.0001670807265817325,0.0016448902966545236,0.0021946158111691497
8,0.01,74,0.0012139724022590737,0.00016551306328488986,0.0019866557165145082,0.0025389503884762116
8,0.01,75,0.0011863931913773215,0.0001606348346957884,0.0019050409958375695,0.0024937864277244965
8,0.01,76,0.001503289637931089,0.00012898126628587032,0.002945024634039581,0.0036419604725756545
8,0.01,77,0.001640788578417089,0.00014201670823050854,0.0032090413624208617,0.003880287078194263
8,0.01,78,0.0018561794144480654,0.0001400752644462749,0.0043526959736056225,0.0049759165842522156
8,0.01,79,0.0015303048983761102,0.00022770393530005388,0.0027455638749534416,0.003351037702809558
8,0.01,80,0.0022311996438992873,0.0,0.0020057507350300314,0.003527999817429797
8,0.01,81,0.002557641168458349,0.0010113518199761247,0.0031208158592989097,0.004760842622325756
8,0.01,82,0.002781752301514556,0.000889017209457078,0.0034379602761730466,0.005233046073839052
8,0.01,83,0.0028621876775769667,0.0008126948718556281,0.003804489947806069,0.005604450144458969
8,0.01,84,0.002088821455845708,0.0010594451612039842,0.001002648278698101,0.002693618272202065
8,0.01,85,0.002088756491391876,0.0010487930378617416,0.0010424853599665094,0.0027569185783372654
8,0.01,86,0.00201844143729385,0.0011076125018860677,0.000721090593547719,0.0023903396309237148
8,0.01,87,0.0022225975040213817,0.000841427147246629,0.0024885364352668585,0.0039394380219139585
8,0.01,88,0.002349627581785736,0.0009633377206442373,0.002426133149458544,0.004128616244798426
8,0.01,89,0.0018635470784106193,0.0010304860676757046,0.0006939528645128971,0.002247909874752565
8,0.01,90,0.0010795366664146414,0.0,0.0014588277259952385,0.00204392326692349
8,0.01,91,0.001202729474096282,8.199557924603207e-05,0.0023005112782620765,0.0028540097000690854
8,0.01,92,0.0007610441161258957,6.908222653599226e-05,0.0013544868497189881,0.0016153984285287159
8,0.01,93,0.0007325865657267189,9.227440983961021e-05,0.0008562801591812315,0.0011969384863672028
8,0.01,94,0.0008946050566885896,0.0001553602223491237,0.001496038389807493,0.0017806243605018796
8,0.01,95,0.0009181651917906118,0.000123982949753323,0.0016518696707210562,0.001983705922081856
8,0.01,96,0.0008354014824188484,0.00010727003944440957,0.0013394878338777285,0.001671265333350071
8,0.01,97,0.0009596266975307254,0.00013864929385122798,0.0016131540682141916,0.002088934352601309
8,0.01,98,0.0011094963665108934,9.964119720022352e-05,0.002560856012252867,0.0029151750739546335
8,0.01,99,0.0015430476781293923,0.0001343738891562607,0.003966733669925179,0.00442566204380717
8,0.01,100,0.002697266516786788,0.0,0.0027077275037853147,0.004504105553165697
8,0.01,101,0.0033033089014107165,0.0012503526383214614,0.005374843345446744,0.007105443735837039
8,0.01,102,0.0032057718161508262,0.001307043240498871,0.0052124152965982076,0.00680519902086073
8,0.01,103,0.002914630117441441,0.001254346807074336,0.0037202597928652935,0.005653569060724566
8,0.01,104,0.002760786385820458,0.0012753294589065906,0.003209188899851976,0.005018948671475144
8,0.01,105,0.002850335446818127,0.0013227340350289189,0.003815598534599675,0.0054463238627102785
8,0.01,106,0.0028617497787154418,0.0011823377339455056,0.004117557304972442,0.005612491555808729
8,0.01,107,0.0030278736548037784,0.0010930556425032248,0.004494622169035456,0.006062502763519379
8,0.01,108,0.003289812122536248,0.0013080869955004928,0.005271269206608012,0.0071624422651827046
8,0.01,109,0.0028753015649374703,0.001281520401967766,0.004407395632186926,0.005995785329801294
8,0.01,110,0.0014156272841090456,0.0,0.0036922385465193676,0.004101712741004764
8,0.01,111,0.001116494318350443,7.89086997476365e-06,0.0025729313997745655,0.0029016411367598274
8,0.01,112,0.0009596200349010065,4.819370832188181e-05,0.0020579982501050314,0.0023155366983280043
8,0.01,113,0.0013968164120727023,9.533359493648697e-05,0.003820765960426677,0.004139523265336892
8,0.01,114,0.0012494966076306705,9.716444426448724e-05,0.0028666610727485185,0.0032409553414660176
8,0.01,115,0.0018228531857211057,0.0001870565209631319,0.005183526665456885,0.005546653886953535
8,0.01,116,0.001249980262127858,0.00012012383254651326,0.0029044347496402193,0.0032497130133984685
8,0.01,117,0.0009350512524201628,0.00012717777656972315,0.0013379442518260383,0.0017214229707953747
8,0.01,118,0.0008511934239089805,8.693737768611365e-05,0.0002984183047570532,0.001006728760336411
8,0.01,119,0.0011362696411490916,6.506872055590026e-05,0.0008893272366906151,0.0016049409807931093
8,0.01,120,0.0008271299349219707,0.0,0.000933575254975647,0.0013376252769336436
8,0.05,1,0.0012264599424302671,0.00023409636026988157,0.0037464313703020856,0.0038301798452516555
8,0.05,2,0.0014684471981619173,0.0002829408029409188,0.004409312698559056,0.0045386533601155495
8,0.05,3,0.0015941457415583617,0.0003915511132920556,0.004879238300591458,0.005019043493115244
8,0.05,4,0.0019163331875219913,0.0004649383299525925,0.005905863692403443,0.006065843759467045
8,0.05,5,0.0019499164932678217,0.0005332536416795373,0.005941949124144221,0.0061184240201624255
8,0.05,6,0.0020398340051714335,0.0006546455421080153,0.006240037535066296,0.006421437164106707
8,0.05,7,0.002144033651544541,0.00076641032245013,0.006423004863973668,0.006612394187385395
8,0.05,8,0.0020406345081121716,0.0007906139866726054,0.005809843647343198,0.006041331345515845
8,0.05,9,0.002225735702234919,0.0009232476543913598,0.006243182347435299,0.006472625997289431
8,0.05,10,0.0014748707588526624,0.0,0.003718372882440451,0.0039843561923541045
8,0.05,11,0.0012817904292683538,0.00025778482372339814,0.0030260163801201314,0.003270106733417567
8,0.05,12,0.0013204413054081654,0.00028687582088387153,0.0028483699268023526,0.0031177209511935246
8,0.05,13,0.0014436479523814124,0.0003318010733535533,0.0032783110269475704,0.0035741362432231967
8,0.05,14,0.0014672846449288546,0.0004231520978057815,0.003249369842280108,0.0035640770024180186
8,0.05,15,0.0015679967892540433,0.00042743517026758095,0.003791626731346244,0.0041083695722518255
8,0.05,16,0.001772904744984127,0.0005110544712897376,0.004515880135151669,0.004797487687409628
8,0.05,17,0.0018885869403072407,0.0005787572275181311,0.005103494418772243,0.00538573288328021
8,0.05,18,0.00210568435746931,0.0007039205347440186,0.005889909162936517,0.0061857976693130935
8,0.05,19,0.002064425966375505,0.0007458283240360639,0.005673325770517833,0.006017391551072381
8,0.05,20,0.003615489043943468,0.0,0.009911913704488812,0.01026055349519475
8,0.05,21,0.0039022575089584168,0.0019189446482631351,0.0103849377873817,0.010939768647201968
8,0.05,22,0.004146526641369076,0.002031978682741806,0.011137354625445387,0.011754132389184362
8,0.05,23,0.0042573472644660895,0.0022523631166892336,0.01097644631787554,0.01170722071965272
8,0.05,24,0.004420658310342499,0.002545331352683601,0.011370247253749627,0.012200844933940486
8,0.05,25,0.0038691291217937823,0.002509989465462615,0.009577863446098518,0.01041260509406066
8,0.05,26,0.004001329489512412,0.00265136939690188,0.009701059767559646,0.010521036468458622
8,0.05,27,0.0042440746239270155,0.002953008303426853,0.01044472108330408,0.011474606522837431
8,0.05,28,0.004289687693647478,0.0030995888907355616,0.010270697004477495,0.01139295706837355
8,0.05,29,0.004543986848323577,0.0032780386644312145,0.011575961248355084,0.012553413075638809
8,0.05,30,0.015774336152831483,0.0,0.004919444998531754,0.01776764964248427
8,0.05,31,0.01636695664832921,0.013898495954098304,0.004119524808127457,0.01816720537310303
8,0.05,32,0.016674394974077213,0.013811027493006878,0.0038278988205955374,0.01836179149539102
8,0.05,33,0.016755393310824217,0.014296120489181323,0.006470513740774222,0.019182223580624644
8,0.05,34,0.016849254002985113,0.014913118266280206,0.006454487333068054,0.01913560987944765
8,0.05,35,0.017516515059005075,0.015250160564983045,0.007451711589511804,0.02022796576186283
8,0.05,36,0.017980964946856314,0.016306971441923276,0.007870191867746556,0.020546521418447247
8,0.05,37,0.018587140960790713,0.016757470284399445,0.006358565375500783,0.02075478961650791
8,0.05,38,0.01862820892585991,0.016969832363799314,0.0073915424519659274,0.021268646437976622
8,0.05,39,0.018209898469876522,0.01705689996806945,0.008615285335221753,0.02117969429447503
8,0.05,40,0.009169946628013606,0.0,0.0077197054694458705,0.011627185199579027
8,0.05,41,0.009562413234979243,0.0065161557754026146,0.008507574906227146,0.012849538130699476
8,0.05,42,0.009671952558745072,0.006115956686308356,0.008338431266692222,0.01302776467724721
8,0.05,43,0.010015463244836563,0.0066294447617492,0.008000727677531256,0.013212980943871615
8,0.05,44,0.011511849220848587,0.0076677730650591665,0.009058120386135163,0.014503949928379582
8,0.05,45,0.011397726379134509,0.008165024940159409,0.00937993538525259,0.015214467869978775
8,0.05,46,0.011924464025327566,0.009069350120806023,0.00987695971134182,0.01583128054518443
8,0.05,47,0.012502422629800196,0.009265782164176475,0.00846540152345344,0.015091068457230006
8,0.05,48,0.013115353288292863,0.009718907055130338,0.00928441517346745,0.0161644971834194
8,0.05,49,0.013636673597606237,0.010458824849441163,0.009186031736736575,0.016662119496506894
8,0.05,50,0.015171923220460137,0.0,0.015677699909343933,0.02159389163012953
8,0.05,51,0.015700970631586483,0.011978678136205855,0.015091800323588023,0.021623238618680686
8,0.05,52,0.016363847649655868,0.012464286664824194,0.01475720488847622,0.02156254069574776
8,0.05,53,0.01693170316087202,0.012952471788798362,0.014729136527733527,0.022500359983469803
8,0.05,54,0.017397632926787494,0.013420282696727447,0.01565564945668256,0.023504827162924874
8,0.05,55,0.017520128039500506,0.013539166926974325,0.014269497165222422,0.022521056596277043
8,0.05,56,0.017724379427750337,0.013876015211630129,0.01426329034445385,0.023166953467037166
8,0.05,57,0.018878578008682912,0.013819687775356547,0.017461491967902053,0.026955521039835704
8,0.05,58,0.018315404181042258,0.014101403167390093,0.01332724571936828,0.023877618601227234
8,0.05,59,0.019586158943078903,0.01511486507999012,0.014823118070492322,0.02618969917171779
8,0.05,60,0.014330811798467796,0.0,0.012779269666960205,0.02042092705387477
8,0.05,61,0.015818780735420174,0.011286407186473942,0.015087431064740323,0.023473068879465205
8,0.05,62,0.016552982434566176,0.01160609796479554,0.01700701838293698,0.025411836995539318
8,0.05,63,0.015645884297129903,0.0120012313336982,0.01196289650725898,0.02117369763374909
8,0.05,64,0.015895883777050625,0.01229985656776875,0.010687272376891488,0.020648598980497153
8,0.05,65,0.016112715112817297,0.013083667220339476,0.010456015033625738,0.02069760743828645
8,0.05,66,0.01687195051228114,0.014374073298707239,0.009228502127587095,0.02062458711531563
8,0.05,67,0.016702567105509797,0.01417103601027032,0.008686242992193794,0.020722373965534654
8,0.05,68,0.016629133307859062,0.014808987488245334,0.007261531019336706,0.01929862759772031
8,0.05,69,0.017124825060579094,0.015206660221321089,0.006836502675905475,0.019709157967301796
8,0.05,70,0.005445985977909931,0.0,0.006735268891168217,0.008359644229693127
8,0.05,71,0.005448923616804602,0.0026314261376056327,0.006625244187684032,0.008470977391342107
8,0.05,72,0.005708395094880009,0.002857001193364427,0.007230052118722888,0.009198629897803304
8,0.05,73,0.005477417487531968,0.0031500580143719406,0.005597294654855269,0.007982160868475165
8,0.05,74,0.005591712926362724,0.003277337114395802,0.005038797260028133,0.007860155682859693
8,0.05,75,0.005631017523648978,0.0033803143398118433,0.005190361952941843,0.007907268651277591
8,0.05,76,0.005899815308296933,0.003364884180234874,0.004832941272509736,0.008149537828834489
8,0.05,77,0.005972097850850427,0.00348452873106285,0.005272839809246596,0.008541774457088275
8,0.05,78,0.005879900410539719,0.003308000089606342,0.006004986372693966,0.008817475182029685
8,0.05,79,0.006224689698804523,0.003960642346079117,0.00557619224979647,0.008768242488504309
8,0.05,80,0.027004772478238542,0.0,0.006981522651725646,0.03058044429852445
8,0.05,81,0.02742969619521271,0.023678217707571402,0.005468774719820754,0.02985486431992763
8,0.05,82,0.026989548136774566,0.02270200629092805,0.003456938615950908,0.028702704102005084
8,0.05,83,0.026149000776851436,0.022242839819125573,0.0009309900722260719,0.02658119529699518
8,0.05,84,0.02672788102067894,0.02387310960400675,0.002994295794192081,0.028107406220672985
8,0.05,85,0.02649837073787017,0.024051205290138097,0.0034994825586382936,0.02840888825342967
8,0.05,86,0.02661895168966712,0.02435634419522137,0.0032494048995701658,0.02784708259496611
8,0.05,87,0.02599483555773205,0.0229722210332884,0.004262033554150682,0.027698704958222003
8,0.05,88,0.026364491241963,0.02342143491123697,0.003553152151567464,0.027512640602456152
8,0.05,89,0.02577397372798779,0.02377599152569225,0.004075947248136376,0.0272213254264929
8,0.05,90,0.005314916504141553,0.0,0.004935026017039489,0.008477233067054545
8,0.05,91,0.005224439769493414,0.0014204777356967685,0.005870115861388493,0.009194170993433788
8,0.05,92,0.004668110627047413,0.002821220160529681,0.004404375633212368,0.007689829783430878
8,0.05,93,0.004672651923589884,0.002629077927389723,0.004018186485103584,0.007147418858767567
8,0.05,94,0.004748115650649172,0.002717909905705752,0.005452315096591339,0.00821009179341205
8,0.05,95,0.004903113745594708,0.0028918050156744373,0.005932838605948508,0.008796659999673833
8,0.05,96,0.004796224769949524,0.002781026358893308,0.005650786987072387,0.008436052778600586
8,0.05,97,0.005037069365578903,0.0030959044037397634,0.005832577428165027,0.00870929204839704
8,0.05,98,0.00513402046096063,0.003106124504189589,0.006517152293441729,0.00958893303273625
8,0.05,99,0.005384657077427491,0.00283805275480719,0.008309655007490683,0.011222618310013165
