parameter,value,seed,month,insured_pct,effective_price,coverage,profit_per_insurer,subsidy_per_patient,risk_mse,hhi,coverage_disparity,goal_score,insurer_mse_disparity
coverage_target,0.95,13,8,0.96,156.58275886290363,0.7731867587210995,3602.1750801308053,0.0,0.003439502633802012,0.383,0.07999999999999996,0.7910964810890315,0.001975129041490262
coverage_target,0.95,13,9,0.97,157.85829812216943,0.7722404905006881,3646.617803128947,0.0,0.00345943409153492,0.3809,0.040000000000000036,0.796000734688635,0.0020734668460947623
coverage_target,0.95,13,10,0.97,157.8623173297419,0.7720491526547416,3635.103182732482,0.0,0.01628277659785801,0.3689,0.040000000000000036,0.7967196601393555,0.0020459067505419477
coverage_target,0.95,13,11,0.97,159.11367208246028,0.7617240995837073,3682.6556754145167,0.0,0.016097940280421053,0.42569999999999997,0.040000000000000036,0.7925582429252385,0.0017144965369709818
coverage_target,0.95,13,12,0.97,158.5460556470578,0.7627876829469399,3649.3918904862244,0.0,0.01554565403760621,0.4915000000000001,0.040000000000000036,0.7936030948299357,0.0003962576960607296
coverage_target,0.95,13,13,0.97,157.93355322853884,0.7705847787774726,3538.4058648032105,0.0,0.014849590865071463,0.5045000000000001,0.040000000000000036,0.7959284059019365,0.0004297621644374877
coverage_target,0.95,13,14,0.97,158.48646122659795,0.7695149782020954,3541.20235451945,0.0,0.014698457003809203,0.4565,0.040000000000000036,0.7954150897690835,0.0005641404006995723
coverage_target,0.95,13,15,0.97,158.51406820274912,0.7681877920338032,3545.4133357059945,0.0,0.014389052262113964,0.4165,0.040000000000000036,0.7946486839692977,0.0006512009085546202
coverage_target,0.95,13,16,0.97,158.54571282439662,0.7678823595942097,3619.867106797725,0.0,0.014366339027123384,0.4275,0.040000000000000036,0.7955861401254867,0.0007125006479822209
coverage_target,0.95,13,17,0.97,160.19073740447087,0.7679239891537475,3504.9765933007006,0.0,0.013577930854589781,0.4325,0.040000000000000036,0.7950533292797781,0.0009015290616311272
coverage_target,0.95,13,18,0.97,161.41848919219012,0.7714442634061649,3494.533260567776,0.0,0.013639437904964939,0.4089000000000001,0.040000000000000036,0.7938712733085037,0.0012418559109275591
coverage_target,0.95,13,19,0.97,161.88786555427225,0.7689166418694814,3495.4554697781905,0.0,0.01321894679909904,0.4089000000000001,0.040000000000000036,0.7930835415394517,0.0013466112659471351
coverage_target,0.95,13,20,0.97,161.02965528099745,0.7673906242169629,3353.863912154504,0.0,0.019405914368289832,0.4469000000000001,0.040000000000000036,0.7937088371813446,0.0017091851429891038
coverage_target,0.95,13,21,0.97,163.3955650333619,0.754285031645662,3310.336948817932,0.0,0.01946316002548764,0.5380999999999999,0.040000000000000036,0.7879633474666954,0.015331912190115728
coverage_target,0.95,13,22,0.97,164.96519311579434,0.7591434059546954,3439.832640434589,0.0,0.019812752432011374,0.44610000000000005,0.040000000000000036,0.7884928054464041,0.01562635324151162
coverage_target,0.95,13,23,0.97,163.6378035728127,0.7594351144087147,3349.5597059890542,0.0,0.020592316917121434,0.4371,0.040000000000000036,0.7896333105488864,0.015357428208459614
coverage_target,0.95,13,24,0.97,164.37870244844498,0.76253754044466,3357.8432245887416,0.0,0.019838040636375977,0.41289999999999993,0.040000000000000036,0.7911375011073309,0.01558768191076255
coverage_target,0.95,13,25,0.98,162.7553297046381,0.7636694646592366,3433.5841372896402,1.986902216680509,0.02025873416730651,0.38220000000000004,0.040000000000000036,0.7983470468719938,0.01524389189730643
coverage_target,0.95,13,26,0.98,162.17844346118582,0.7623349617235287,3409.74359528773,0.0,0.02058947621283233,0.3884,0.040000000000000036,0.7988180958022033,0.01496646590874385
coverage_target,0.95,13,27,0.98,162.55610744744828,0.7630644892576887,3340.2198204270626,0.0,0.020338058632706532,0.45860000000000006,0.040000000000000036,0.7987395212892311,0.014623779937712997
coverage_target,0.95,13,28,0.98,162.83203968898775,0.7655752985123996,3411.8827257140456,0.0,0.020687045131634545,0.45860000000000006,0.040000000000000036,0.7984284261206422,0.014274000693167152
coverage_target,0.95,13,29,0.98,162.73676302489625,0.7672809850787975,3397.3270504457655,0.0,0.020909394313772225,0.47940000000000005,0.040000000000000036,0.7992934436364842,0.013972783761262483
coverage_target,0.95,13,30,0.98,163.71286877429674,0.7650769116794938,3285.524967827373,0.0,0.004358577981477782,0.42819999999999997,0.040000000000000036,0.7977943891250083,0.013400881974900084
coverage_target,0.95,13,31,0.98,163.57347335485147,0.7683835410677383,3253.305810894084,0.0,0.0047456331538432,0.41139999999999993,0.040000000000000036,0.7995668489893826,0.00023352055583496147
coverage_target,0.95,13,32,0.98,163.28383151269256,0.7661636308219121,3379.465940965401,0.0,0.004191687850988459,0.43299999999999994,0.040000000000000036,0.7996586082530937,0.0003125894949964495
coverage_target,0.95,13,33,0.98,163.35403553945838,0.7662068513734829,3306.9474659734014,0.0,0.004889269588744457,0.451,0.040000000000000036,0.799268569063859,0.0005072802639608937
coverage_target,0.95,13,34,0.98,162.31215834712987,0.7653554802161072,3254.360431555276,0.0,0.004947762459223284,0.5181999999999999,0.040000000000000036,0.7980465723060849,0.0007197374921968074
coverage_target,0.95,13,35,0.98,163.88255960856424,0.7633127220648268,3215.3249503113766,0.0,0.004628751781008589,0.47700000000000004,0.040000000000000036,0.7964501795089893,0.000860047727482605
coverage_target,0.95,13,36,0.98,162.9398209904544,0.762978700456181,3159.6420755305735,0.0,0.005231575608313234,0.4982000000000001,0.040000000000000036,0.7967250749379909,0.0012372221569494752
coverage_target,0.95,13,37,0.98,163.10492628544625,0.76345911273342,3224.1854100636174,0.0,0.004953330429473147,0.4582,0.040000000000000036,0.7979808660295964,0.001346085969416387
coverage_target,0.95,13,38,0.98,163.158159805488,0.7618979492659084,3096.2229202950834,0.0,0.006570115048444835,0.4674,0.040000000000000036,0.7981695844749753,0.0019233564161325002
coverage_target,0.95,13,39,0.98,163.76404292767725,0.7645068689534397,3192.5552154945353,0.0,0.006314842086946322,0.45940000000000003,0.040000000000000036,0.798624280754755,0.0020527621407845226
coverage_target,0.95,13,40,0.98,162.91322312381703,0.7628496302430872,3105.2976521866485,0.0,0.00703163425038026,0.5074000000000001,0.040000000000000036,0.7986075023200205,0.0022741340437867487
coverage_target,0.95,13,41,0.98,161.72953633326063,0.7676403292521626,3058.681509889263,0.0,0.007305087617936118,0.45860000000000006,0.040000000000000036,0.8003010366127628,0.0020890345328116915
coverage_target,0.95,13,42,0.98,161.6450263751769,0.7645706237715126,3073.7205161776146,0.0,0.00842589407983306,0.5181999999999999,0.040000000000000036,0.7990569161180197,0.0025870926324944414
coverage_target,0.95,13,43,0.98,162.10071154074677,0.7626468688500754,3072.5547231040564,0.0,0.007819092750550339,0.5294,0.040000000000000036,0.7985943275127039,0.002433953398566618
coverage_target,0.95,13,44,0.98,162.92651598273275,0.7618478233730868,2983.7220899170175,0.0,0.008058503450008471,0.5074000000000001,0.040000000000000036,0.7971866881453288,0.0027835526580898776
coverage_target,0.95,13,45,0.98,163.41764554233305,0.760505872236474,3061.2631793529094,0.0,0.008579280147597556,0.5409999999999999,0.040000000000000036,0.7965985305529233,0.00293005409239338
coverage_target,0.95,13,46,0.98,163.64368736306798,0.7610843853146567,2949.7369112870792,0.0,0.008878487800971103,0.5181999999999999,0.040000000000000036,0.7965786671413756,0.003398555046810377
coverage_target,0.95,13,47,0.98,163.72225291109729,0.7613566694133908,2874.2813670084943,0.0,0.01003568674638183,0.47820000000000007,0.040000000000000036,0.795921859425785,0.0036377992628577865
coverage_target,0.95,13,48,0.98,163.23309969766328,0.7583342073340584,3018.466899956786,0.0,0.008061372055743254,0.5221999999999999,0.040000000000000036,0.7940728623305608,0.0029252188877724452
coverage_target,0.95,13,49,0.98,162.97001284812853,0.759393329500735,2936.5587549595007,0.0,0.008409190193543206,0.5010000000000001,0.040000000000000036,0.7936441347600158,0.0031223502728295978
coverage_target,0.95,13,50,0.98,163.22555426728022,0.7539010552869877,3128.534034572607,0.0,0.006104775672177506,0.4994000000000001,0.040000000000000036,0.7922633362204881,0.002585293017007155
coverage_target,0.95,13,51,0.98,163.27939049105552,0.754031041838508,3128.7911312948586,0.0,0.005962901288380635,0.5186,0.040000000000000036,0.7921167683908011,0.002564682235616079
coverage_target,0.95,13,52,0.98,162.70675174394881,0.7535314142713312,3010.718166890675,0.0,0.006083961241063547,0.5523999999999999,0.040000000000000036,0.7917818308882362,0.002194391682986913
coverage_target,0.95,13,53,0.98,163.80949252667813,0.7565978678479178,3047.894309972563,0.0,0.005970725500741342,0.5645999999999999,0.040000000000000036,0.7923096476717857,0.0015744429963050798
coverage_target,0.95,13,54,0.98,164.70052503434877,0.7571490486167368,3114.0897058819814,0.0,0.005805449629978438,0.5523999999999999,0.040000000000000036,0.7921604617001047,0.0031537266746711683
coverage_target,0.95,13,55,0.98,164.31424339142774,0.7577924187933478,3078.8860757127236,0.0,0.005632450906475846,0.5522,0.040000000000000036,0.7920788147387483,0.0031816909944417495
coverage_target,0.95,13,56,0.98,162.94241453181834,0.7588463184966396,2962.227574682038,0.0,0.005803929178081371,0.6154,0.040000000000000036,0.7939150598684926,0.00445506424160574
coverage_target,0.95,13,57,0.98,163.04499351015107,0.7583316397556455,2995.970474200284,0.0,0.005863958357056855,0.5665999999999999,0.040000000000000036,0.7932702326718933,0.004019198522349129
coverage_target,0.95,13,58,0.98,163.1534797384299,0.7587322754186184,3006.8015468070985,0.0,0.005620973677232458,0.5902,0.040000000000000036,0.7932978895505198,0.0044391824961663474
coverage_target,0.95,13,59,0.98,162.85084045777276,0.7557684065323461,2851.505678593867,0.0,0.0059978453262721785,0.593,0.040000000000000036,0.7927335204743048,0.0035792241600360094
coverage_target,0.95,13,60,0.98,163.6502598903508,0.7575420457903549,2937.2686550369745,0.0,0.006143204761280861,0.5446,0.040000000000000036,0.7922623378927931,0.004218339562253771
coverage_target,0.95,13,61,0.98,163.16911124834505,0.763962860064142,2929.0380853752636,0.0,0.00613020842204721,0.47820000000000007,0.040000000000000036,0.7946829150184389,0.0016639074743052679
coverage_target,0.95,13,62,0.98,163.4117385699956,0.763529476089767,2944.4444270391327,0.0,0.006199787970772172,0.5181999999999999,0.040000000000000036,0.7955558835510491,0.0016861179353117595
coverage_target,0.95,13,63,0.98,163.369332791779,0.7616937850531328,2797.8844313891786,0.0,0.007020140477455914,0.5076,0.040000000000000036,0.7944326246656914,0.002072428036615259
coverage_target,0.95,13,64,0.98,162.35127917276415,0.7592243489466199,2819.8674075700706,0.0,0.006781824020747583,0.5523999999999999,0.040000000000000036,0.7944094823883868,0.0020221222664442975
coverage_target,0.95,13,65,0.98,163.5357298497189,0.7585163062033595,2845.751028835927,0.0,0.006651719026534114,0.543,0.040000000000000036,0.793389162148361,0.0020344823839468376
coverage_target,0.95,13,66,0.98,164.20820750729845,0.7581408703232914,2825.638418806385,0.0,0.006241812600844472,0.5294,0.040000000000000036,0.7931343629176419,0.0034709722301684235
coverage_target,0.95,13,67,0.98,165.74379215937174,0.764550828252105,2937.919114243568,0.0,0.007002357947782173,0.5781999999999999,0.040000000000000036,0.7947266782366962,0.002462609675596075
coverage_target,0.95,13,68,0.98,166.625848063266,0.7665215621423552,2952.0725749188214,0.0,0.0064958369532380315,0.5409999999999999,0.040000000000000036,0.794120117833207,0.0023187290660999322
coverage_target,0.95,13,69,0.98,166.42483161131702,0.7688479885987232,2860.073596745861,0.0,0.008016070068247477,0.5641999999999999,0.040000000000000036,0.7955483271904388,0.0029309187436872275
coverage_target,0.95,13,70,0.98,165.92281614776437,0.7698151459983255,2871.122368163512,0.0,0.009034387232264069,0.5645999999999999,0.040000000000000036,0.7947653703180094,0.0027493657562053233
coverage_target,0.95,13,71,0.98,166.1804597406258,0.7678217390837754,2896.9387615921955,0.0,0.008102720190020406,0.5294,0.040000000000000036,0.7934246580095579,0.003417036309238909
coverage_target,0.95,13,72,0.98,165.58876841495956,0.7666494392308173,2705.6533458202275,0.0,0.009947696913736247,0.5409999999999999,0.040000000000000036,0.7929230533096177,0.0057691721725082
coverage_target,0.95,13,73,0.98,165.65409072234587,0.7671363195829732,2798.8551457222575,0.0,0.010893602850338668,0.5645999999999999,0.040000000000000036,0.7931889755279158,0.005796658627498617
coverage_target,0.95,13,74,0.98,164.08966856434375,0.7652574780778713,2735.63442777931,0.0,0.010944189153441086,0.609,0.040000000000000036,0.7935890473671322,0.005461992996145925
coverage_target,0.95,13,75,0.98,163.84467197599642,0.7640984911163455,2765.1409483589196,0.0,0.01050766951937059,0.6356,0.040000000000000036,0.792802315462516,0.002060798646939215
coverage_target,0.95,13,76,0.98,163.98237957238345,0.7651074650271067,2758.7362877321657,0.0,0.009113002817296822,0.6334,0.040000000000000036,0.793493617184668,0.0020185813958690825
coverage_target,0.95,13,77,0.98,165.19189989421832,0.7643721153088399,2784.728948560141,0.0,0.009983427435490848,0.5594,0.040000000000000036,0.7934276266837003,0.0022262015199120255
coverage_target,0.95,13,78,0.98,165.51980470665228,0.7656515298668899,2694.0129594538557,0.0,0.011118324134992853,0.5950000000000001,0.040000000000000036,0.793461528976218,0.0026397926112891185
coverage_target,0.95,13,79,0.98,166.57609016674814,0.768280356639564,2855.1864165134816,0.0,0.009739646436662171,0.5645999999999999,0.040000000000000036,0.7939829689160002,0.0026281335389057156
coverage_target,0.95,13,80,0.98,167.01467166557885,0.7692685761133119,2931.8721095169167,0.0,0.014717262065764946,0.5294,0.040000000000000036,0.7926729002375498,0.00287276526794985
coverage_target,0.95,13,81,0.98,167.62479931175304,0.7663505359800344,2710.194224703401,0.0,0.016476078805071525,0.5409999999999999,0.040000000000000036,0.7918558172615145,0.0082164174008506
coverage_target,0.95,13,82,0.98,165.65453231081028,0.7658857286415189,2810.1675605057217,0.0,0.015522130553783809,0.5571999999999999,0.040000000000000036,0.7934080729513601,0.008133228180055171
coverage_target,0.95,13,83,0.98,165.19767779420553,0.7644577264120773,2762.7696590443975,0.0,0.015101727197717072,0.5950000000000001,0.040000000000000036,0.7933951516294786,0.0047536750010011685
coverage_target,0.95,13,84,0.98,166.31575114395562,0.7638329612354728,2860.1724244816824,0.0,0.014257308790862896,0.5193999999999999,0.040000000000000036,0.7915609911099425,0.005521008442026807
coverage_target,0.95,13,85,0.98,166.97401353521332,0.7658645194318191,2890.394999495981,0.0,0.014971573691840996,0.47820000000000007,0.040000000000000036,0.7918055429070098,0.005447639957043478
coverage_target,0.95,13,86,0.98,166.31486994968648,0.7688746866214119,2872.834082451922,0.0,0.014048934030091912,0.46220000000000006,0.040000000000000036,0.7948822698815707,0.00542303239593883
coverage_target,0.95,13,87,0.98,165.82904995527906,0.767618864217751,2887.5662626023154,0.0,0.01400837065892468,0.5092000000000001,0.040000000000000036,0.7950941281688143,0.005448855073494483
coverage_target,0.95,13,88,0.98,166.25940566421704,0.7689041582110046,2891.1816982603227,0.0,0.014474937831228014,0.4982000000000001,0.040000000000000036,0.7956795316628332,0.006151870465429619
coverage_target,0.95,13,89,0.98,167.01124609431952,0.7693415005714583,2801.329621360841,0.0,0.014157067687084302,0.4582,0.040000000000000036,0.7951987285351314,0.005622783921587103
coverage_target,0.95,13,90,0.98,166.42531680579845,0.7671902761311865,2753.8068883325827,0.0,0.012565356165171664,0.5409999999999999,0.040000000000000036,0.7939539904205202,0.005744903319793751
coverage_target,0.95,13,91,0.98,166.99804326398237,0.7638769190209117,2821.780392369075,0.0,0.012109095831951104,0.5501999999999999,0.040000000000000036,0.792110635860196,0.000894224682616681
coverage_target,0.95,13,92,0.98,166.5041415376176,0.7656129116781281,2685.782297079999,0.0,0.011943122187684771,0.5388,0.040000000000000036,0.7923898038747906,0.006822309385904901
coverage_target,0.95,13,93,0.98,166.63869368582888,0.7687212865974096,2835.7948200059427,0.0,0.012396428149795713,0.5641999999999999,0.040000000000000036,0.793669016898257,0.0065678801087432105
coverage_target,0.95,13,94,0.98,165.78081970070684,0.7661552245886716,2868.4189006907113,0.0,0.01166448366838717,0.6018,0.040000000000000036,0.7944239672325024,0.006929422034655611
coverage_target,0.95,13,95,0.98,166.46534199732153,0.7667732194064183,2799.9723028368016,0.0,0.011438904313747304,0.5771999999999999,0.040000000000000036,0.7937986646129492,0.006559898646168483
coverage_target,0.95,13,96,0.98,166.2633947479452,0.7671937794651486,2723.43713807796,0.0,0.01233902018506001,0.5446,0.040000000000000036,0.7943817577572058,0.006087908547482577
coverage_target,0.95,13,97,0.98,166.5481171505829,0.7675651033258877,2598.3428994659143,0.0,0.012074809604589714,0.543,0.040000000000000036,0.7927524384985152,0.005929345608554273
coverage_target,0.95,13,98,0.98,166.42746844159728,0.7675850734941988,2729.425465341124,0.0,0.011183627517056547,0.5594,0.040000000000000036,0.7923489617881898,0.006047498629673152
coverage_target,0.95,13,99,0.98,167.719968375729,0.76519498513438,2693.158110278463,0.0,0.010410476436203846,0.5529999999999999,0.040000000000000036,0.7899621380906775,0.0054871750691167075
coverage_target,0.95,13,100,0.98,167.11948243257143,0.76681140507673,2694.5435206763696,0.0,0.018793923037214603,0.5294,0.040000000000000036,0.791188328288367,0.005695740753355738
coverage_target,0.95,13,101,0.98,165.14278047175705,0.7812616037411332,2526.6152164694663,0.0,0.020713104367819708,0.4214,0.040000000000000036,0.7975436736986146,0.012483012537781777
coverage_target,0.95,13,102,0.98,166.17813827778383,0.7778735996493505,2653.5963436285456,0.0,0.021087789859917227,0.4214,0.040000000000000036,0.7963625025622064,0.012925795862993255
coverage_target,0.95,13,103,0.98,166.43145071898795,0.7759398021025447,2738.081562989912,0.0,0.0201154838265786,0.4266,0.040000000000000036,0.7962985026722657,0.01280031075542997
coverage_target,0.95,13,104,0.98,167.40078353942744,0.7747836866253384,2613.1181853974085,0.0,0.020646424862421044,0.4900000000000001,0.040000000000000036,0.7947688972906873,0.013211519574368093
coverage_target,0.95,13,105,0.98,166.28354935701842,0.7726760103532071,2654.6822395978047,0.0,0.020017240586142487,0.48760000000000003,0.040000000000000036,0.7953322951973879,0.012789325609941104
coverage_target,0.95,13,106,0.98,165.83803197740627,0.7717098624117351,2680.7609043819602,0.0,0.018681356872233226,0.47820000000000007,0.040000000000000036,0.7941516808530465,0.011908319756855839
coverage_target,0.95,13,107,0.98,166.431593082593,0.771280722677373,2704.305955454134,0.0,0.018755343077904236,0.4886000000000001,0.040000000000000036,0.7928808766733365,0.011901536889605045
coverage_target,0.95,13,108,0.98,166.87372830866192,0.7687121724965493,2824.2938778087755,0.0,0.01848750896382413,0.47940000000000005,0.040000000000000036,0.7917801027927871,0.011860437212149568
coverage_target,0.95,13,109,0.98,167.1753802427784,0.766974823271922,2721.0619816305457,0.0,0.019811177960861542,0.48700000000000004,0.040000000000000036,0.7899479018022634,0.012622394794591936
coverage_target,0.95,13,110,0.98,166.75530545473273,0.7670207508394337,2706.4025009917063,0.0,0.005965558013869106,0.4970000000000001,0.040000000000000036,0.7900450678006986,0.012074245074490973
coverage_target,0.95,13,111,0.98,166.1913362254141,0.7642730016612851,2731.5870984875423,0.0,0.005330714400246761,0.5446,0.040000000000000036,0.7896440075010966,0.00022372037431074836
coverage_target,0.95,13,112,0.98,167.01116479597545,0.7659377004474379,2664.739378092433,0.0,0.004562806113404301,0.4982000000000001,0.040000000000000036,0.7890998677592741,0.00039597795540169834
coverage_target,0.95,13,113,0.98,166.35371010901457,0.7659930953189349,2633.3340688401186,0.0,0.005665820818508434,0.5466,0.040000000000000036,0.7900996596091777,0.0006418530116445061
coverage_target,0.95,13,114,0.98,166.73884050766952,0.7688935514705023,2758.6886667880212,0.0,0.005924041200950123,0.5324,0.040000000000000036,0.7913687260929209,0.0009602762885035331
coverage_target,0.95,13,115,0.98,167.74487594579827,0.766374694768874,2802.96868818427,0.0,0.005364441687320465,0.5324,0.040000000000000036,0.789179898459561,0.000992845453900478
coverage_target,0.95,13,116,0.98,167.95757196873544,0.7671882861384385,2652.150765630943,0.0,0.005011071479359671,0.5092000000000001,0.040000000000000036,0.7902849602721762,0.001074930476791623
coverage_target,0.95,13,117,0.98,168.49327333006266,0.7668179597864875,2735.3399688301743,0.0,0.005052529784741629,0.5299999999999999,0.040000000000000036,0.7918364835404916,0.0012670598795842024
coverage_target,0.95,13,118,0.98,168.5396936847296,0.7680060966910038,2694.267700854628,0.0,0.005715942371791595,0.5082000000000001,0.040000000000000036,0.7920721250104927,0.0018597544518815113
coverage_target,0.95,13,119,0.98,168.73913076249713,0.7685297072385809,2823.6486321006873,0.0,0.004796213311210375,0.49740000000000006,0.040000000000000036,0.7925540618211803,0.0016882245251176814
coverage_target,0.95,13,120,0.98,170.0062213291607,0.7700348853317402,2742.0472052421896,0.0,0.004786967699869531,0.46920000000000006,0.040000000000000036,0.7925318311348141,0.0017701690939111525
coverage_target,0.95,14,1,0.1,75.89161671771765,0.3280881233627444,167.4318094211131,0.0,0.001337248091363127,0.003,0.039999999999999994,0.29041744253857915,0.0006834476744964837
coverage_target,0.95,14,2,0.1,94.2150661969147,0.4093980517643572,204.0411014160067,0.0,0.0014081223146478463,0.003,0.039999999999999994,0.3007830974547802,0.0004940332216472419
coverage_target,0.95,14,3,0.1,93.59023869772994,0.4089974939387477,199.61547510490368,0.0,0.001453585351694663,0.003,0.039999999999999994,0.3010988738387045,0.0003186984569505238
coverage_target,0.95,14,4,0.1,95.08578867927366,0.40551240923066556,216.8829660258432,0.0,0.0017574052314690875,0.003,0.039999999999999994,0.29903784974344627,0.0009383799473606095
coverage_target,0.95,14,5,0.1,112.15949272110015,0.48896078781659247,255.7441656128999,0.0,0.0017089541611163927,0.0036,0.039999999999999994,0.31023266983861275,0.0011608402241201948
coverage_target,0.95,14,6,0.95,146.33141789139495,0.7724930045451375,3777.1515204179555,32.134171825271615,0.0019626465340657363,0.4531,0.07999999999999996,0.7941511375453885,0.0004176990013742024
coverage_target,0.95,14,7,0.95,147.7619131714364,0.7746004485786412,3783.4730689016906,0.0,0.0020252021150915355,0.4631,0.07999999999999996,0.7920294253726728,0.000540475416124104
coverage_target,0.95,14,8,0.95,149.15001458304596,0.7768034145109752,3739.018531260681,0.0,0.0022218957441167073,0.38710000000000006,0.07999999999999996,0.7920137049215009,0.0006185462572948842
coverage_target,0.95,14,9,0.95,149.17831685584898,0.7758320062166255,3748.816920341452,0.0,0.002116491929645715,0.42469999999999997,0.07999999999999996,0.7923492245642093,0.0006302722970249219
coverage_target,0.95,14,10,0.95,149.13632737103936,0.7723660903416776,3776.7273008099837,0.0,0.0006891410168843575,0.4487,0.07999999999999996,0.7909967653481864,0.0006364927931825917
coverage_target,0.95,14,11,0.95,153.7206233611836,0.7788807013507308,3793.420273040707,0.0,0.0007943230304244991,0.4411,0.07999999999999996,0.789320487217533,0.0007011959580757711
coverage_target,0.95,14,12,0.95,154.1056973949194,0.7812389676623674,3771.8586206824375,0.0,0.000704057485204415,0.4447,0.07999999999999996,0.7901981590633683,0.0005678244008204667
coverage_target,0.95,14,13,0.95,153.88027618174127,0.7827161528101467,3798.65971863129,0.0,0.0009226116243889685,0.41109999999999997,0.07999999999999996,0.7900307302201005,0.0004829870874118907
coverage_target,0.95,14,14,0.95,153.332549810798,0.7806859251872508,3715.4901709578608,0.0,0.0010281960967689515,0.47590000000000005,0.07999999999999996,0.7902223587960658,0.00044838061421278075
coverage_target,0.95,14,15,0.95,152.86983337815408,0.7811140412956488,3624.772400213795,0.0,0.001176210341446035,0.49670000000000003,0.07999999999999996,0.7918356022427671,0.0002802929928056258
coverage_target,0.95,14,16,0.95,153.20111771955806,0.7790685706296946,3705.111188672987,0.0,0.0010632805397367022,0.4789,0.07999999999999996,0.7909797304525064,0.00031858418091711366
coverage_target,0.95,14,17,0.95,153.09493129674226,0.7799093905472052,3645.545593126607,0.0,0.0010106502857892506,0.4675,0.07999999999999996,0.7917176936948187,0.00016854920981933897
coverage_target,0.95,14,18,0.95,154.9565015891328,0.782042260220601,3636.1283119442937,0.0,0.0011708936026350628,0.42469999999999997,0.07999999999999996,0.7905892733441808,0.00011915732272235237
coverage_target,0.95,14,19,0.95,155.1780877823949,0.7811440390344725,3616.438365547081,0.0,0.0010427564444676657,0.41470000000000007,0.07999999999999996,0.7914746934731772,0.00022368113423679365
coverage_target,0.95,14,20,0.95,157.2850190142722,0.7872679782087609,3596.3340428218453,0.0,0.003510777700495688,0.4193,0.07999999999999996,0.7912620551923131,0.0002087531185671986
coverage_target,0.95,14,21,0.96,157.47692267883167,0.793779349972258,3642.8980959766004,0.0,0.0037524080420136057,0.4094,0.07999999999999996,0.7987392407620864,0.002432163275354963
coverage_target,0.95,14,22,0.96,157.55078963333426,0.7962650599744389,3610.272021039478,0.0,0.003940756839309595,0.4086000000000001,0.07999999999999996,0.7998201990397538,0.002574911429862407
coverage_target,0.95,14,23,0.96,158.19882998568355,0.7931474052967314,3552.4924880422577,0.0,0.004369126557381285,0.41780000000000006,0.07999999999999996,0.7983953604696536,0.0027997793127168312
coverage_target,0.95,14,24,0.96,158.45908446251906,0.7923493487420301,3447.399808444637,0.0,0.004872135389551105,0.4646,0.07999999999999996,0.7974212922998173,0.003117890968738618
coverage_target,0.95,14,25,0.96,157.8677652423597,0.7898307115113149,3583.245565131595,0.0,0.004613031473890034,0.4554,0.07999999999999996,0.7967449232114648,0.003025124013111913
coverage_target,0.95,14,26,0.96,158.72324560831308,0.7908334143422425,3463.132684963587,0.0,0.005192817788245716,0.4536,0.07999999999999996,0.7970243039145127,0.003202835663911937
coverage_target,0.95,14,27,0.96,160.95161756127862,0.7904263537799282,3586.4922058612556,0.0,0.005160430685727177,0.44299999999999995,0.07999999999999996,0.7962616745108149,0.0029624459279516792
coverage_target,0.95,14,28,0.96,160.1714559784378,0.7889294307879986,3555.8993537010065,0.0,0.005280894046191858,0.48860000000000003,0.07999999999999996,0.7976384329767316,0.0030471162504698518
coverage_target,0.95,14,29,0.96,159.89212038981836,0.7870310285564758,3471.263237887819,0.0,0.006261671383353531,0.4968,0.07999999999999996,0.7966221732939764,0.0033148124261817057
coverage_target,0.95,14,30,0.96,160.83002907417517,0.7868024245239041,3470.754844260765,0.0,0.023631888761594343,0.4554,0.07999999999999996,0.7963867753565484,0.003357626396298208
coverage_target,0.95,14,31,0.96,162.10833776895686,0.7818288762034014,3496.247389638047,0.0,0.02359673534679313,0.5144000000000001,0.07999999999999996,0.7941861654969289,0.01889044625670844
coverage_target,0.95,14,32,0.96,162.94813618413238,0.7852309889982063,3529.4722303151407,0.0,0.024057113985946676,0.47780000000000006,0.07999999999999996,0.7941968232812988,0.019191343365947966
coverage_target,0.95,14,33,0.96,162.24979386659786,0.7863465890151572,3508.5508971043328,0.0,0.024396006205448323,0.4698,0.07999999999999996,0.7945973614897988,0.01886614684320504
coverage_target,0.95,14,34,0.96,161.3449173794789,0.7869737571361178,3376.463281870607,0.0,0.025126320418672476,0.4514,0.07999999999999996,0.7954851441305033,0.019267412075478805
coverage_target,0.95,14,35,0.96,161.0278907446948,0.7884452565605323,3418.363832736057,0.0,0.025683143928406555,0.4808,0.07999999999999996,0.7968813676520703,0.01920742540644676
coverage_target,0.95,14,36,0.96,161.63151503307543,0.7860745933239272,3378.927403460231,0.0,0.02553274340098567,0.5006,0.07999999999999996,0.7962079008265719,0.018466991907311575
coverage_target,0.95,14,37,0.96,162.16196864238614,0.7873390434494584,3351.1434644977553,0.0,0.026200718327688107,0.48500000000000004,0.07999999999999996,0.7969660712653667,0.018100312944979758
coverage_target,0.95,14,38,0.96,161.59176212375726,0.7891098988624762,3288.9641281081977,0.0,0.026282626996969,0.48180000000000006,0.07999999999999996,0.7975820114351553,0.01785086767647851
coverage_target,0.95,14,39,0.96,160.87721246373144,0.788444308132419,3345.7656382586483,0.0,0.026531026694059177,0.49040000000000006,0.07999999999999996,0.7985027973633808,0.017563942904674123
