seed,round,mechanism,insured_pct,accepted_premium,accepted_coverage,profit_per_insurer,total_profit,subsidy_total,hhi,override_residual,assignment_override_rate,premium_override,coverage_override,mean_allocation_probability
0,102,Central welfare planner,1.0,220.19319324399035,0.7843017462450789,1263.6913425244816,5054.765370097926,130.75344765741752,0.388,0.3272377432537139,0.26,0.10574830884516004,0.028727177662267823,
0,103,Central welfare planner,1.0,219.52748981839952,0.7842089308058939,1262.7963482889863,5051.185393155945,122.14427443488069,0.37420000000000003,0.31765124802041544,0.25,0.10648807171985358,0.028814424320977236,
0,104,Central welfare planner,1.0,219.53301222538823,0.7845717308114202,1262.8622658376403,5051.449063350561,127.1291078229483,0.38040000000000007,0.31756398064646757,0.25,0.10626031708365251,0.028867644209282613,
0,105,Central welfare planner,1.0,219.67205497910498,0.7844903865684327,1263.1886182424964,5052.754472969986,140.63843445918468,0.371,0.3265002903690476,0.26,0.10581377566831701,0.027186805069778122,
0,106,Central welfare planner,1.0,219.86163017040258,0.7840797314062692,1263.4348368680357,5053.739347472143,142.36327987471157,0.371,0.316961141526237,0.25,0.10587734575456764,0.02804493729790642,
0,107,Central welfare planner,1.0,220.4444387586544,0.7840374687235832,1264.2741100714654,5057.096440285862,154.58137013765153,0.36500000000000005,0.3159766011076223,0.25,0.10539503215693453,0.026558170058310113,
0,108,Central welfare planner,1.0,220.57151718174336,0.7837659065280129,1264.138012715117,5056.552050860468,130.44134989546092,0.36260000000000003,0.3068522775709287,0.24,0.1054748071477219,0.02822974799413557,
0,109,Central welfare planner,1.0,219.688213886742,0.7837000500941226,1263.5608561824588,5054.243424729835,170.29053065232145,0.367,0.306639879177915,0.24,0.10599544668232877,0.027284311673501305,
0,110,Central welfare planner,1.0,219.36020639255668,0.7826742139791665,1262.8615404810635,5051.446161924254,144.34876115364636,0.36340000000000006,0.31667330834535856,0.25,0.1062026837711968,0.02714393291952035,
0,111,Central welfare planner,1.0,219.74823084865278,0.7837872981456573,1263.4327894017504,5053.7311576070015,153.5312248817502,0.38260000000000005,0.2966310529433727,0.23,0.10593673095805962,0.02732537492868579,
0,112,Central welfare planner,1.0,220.2061246992906,0.7831931787637403,1263.877633118282,5055.510532473128,145.10871200662476,0.3738,0.31698873618218504,0.25,0.10598282871102387,0.027994643653346144,
0,113,Central welfare planner,1.0,219.1284735137766,0.7832910897697295,1262.765209073329,5051.060836293316,159.4302107819763,0.37560000000000004,0.3170440909402698,0.25,0.10629935206760686,0.02778882981293272,
0,114,Central welfare planner,1.0,219.208371935234,0.7827886960258453,1262.8002318484232,5051.200927393693,154.38228174412575,0.3742000000000001,0.346528714556113,0.28,0.10632476988441124,0.02673265922781477,
0,115,Central welfare planner,1.0,220.0913814401329,0.7839267294136216,1263.8641897971368,5055.456759188547,155.4537989461888,0.3824000000000001,0.30722279203038894,0.24,0.10632257139486684,0.02812301266591106,
0,116,Central welfare planner,1.0,219.66864658411333,0.7833786986346369,1263.3765037976152,5053.506015190461,156.7616605883281,0.38899999999999996,0.27689415967638775,0.21,0.1061337140000172,0.02765460535275838,
0,117,Central welfare planner,1.0,219.7007257094263,0.7834774785958689,1263.4118944252532,5053.647577701013,156.52656077861857,0.38859999999999995,0.3166816580896741,0.25,0.10585404717813666,0.027509269001211468,
0,118,Central welfare planner,1.0,220.13679031533024,0.7834823036511464,1264.1924316987656,5056.7697267950625,178.48523116327877,0.38260000000000005,0.32683402826012886,0.26,0.10561965207078775,0.02804840444946994,
0,119,Central welfare planner,1.0,219.9124729270607,0.7842141060119119,1264.1753982027976,5056.7015928111905,199.48615632891816,0.38420000000000004,0.31641457160888026,0.25,0.10573044486329711,0.027098698354463425,
